epochs,data_type,macro_f1,micro_f1
0,train,0.6137407096193657,0.7031146454605699
0,test,0.6228474637296864,0.7108753315649867
1,train,0.6758667369137277,0.7530815109343937
1,test,0.6675088374050396,0.7490716180371354
2,train,0.6691419558342904,0.7453943008614977
2,test,0.6725224792565317,0.7506631299734748
3,train,0.682445375135707,0.7520212060967528
3,test,0.6695559600732284,0.7448275862068966
4,train,0.7003988719363753,0.7669980119284294
4,test,0.6820584303613879,0.7570291777188328
5,train,0.6974375887218962,0.7669980119284294
5,test,0.6872828347608152,0.7623342175066313
6,train,0.6833316273069118,0.7505632869449965
6,test,0.6668438533185672,0.7421750663129973
7,train,0.6950941795604331,0.7587806494367131
7,test,0.6623861207640248,0.7384615384615385
8,train,0.675602457367238,0.7350563286944997
8,test,0.6315538322564682,0.7013262599469496
9,train,0.7457154043178422,0.8084824387011265
9,test,0.7129929072433369,0.7872679045092839
10,train,0.7070538834160104,0.7695162359178264
10,test,0.6673605650796743,0.7400530503978779
11,train,0.7181493118604649,0.7791915175612989
11,test,0.6771095338767921,0.7485411140583554
12,train,0.7281757425007083,0.7840954274353876
12,test,0.6907049199354068,0.7586206896551724
13,train,0.828272691582401,0.8703777335984095
13,test,0.7696300044550236,0.8222811671087533
14,train,0.7434732302824607,0.797349237905898
14,test,0.6959759674018472,0.7655172413793103
15,train,0.7133305577412977,0.7631544068919814
15,test,0.66679863581595,0.7289124668435013
16,train,0.7552055911599378,0.8054340622929093
16,test,0.7005663937118073,0.7628647214854112
17,train,0.7866513897238745,0.8394963552021206
17,test,0.7218009268590472,0.7920424403183024
18,train,0.7509102087459902,0.8050364479787939
18,test,0.6972109669527571,0.7655172413793103
19,train,0.7867468156315535,0.8363154406891982
19,test,0.7241829589737385,0.7915119363395225
20,train,0.8111964138452505,0.8573889993373095
20,test,0.7366774539153119,0.8031830238726789
21,train,0.7234550300251888,0.7744201457919152
21,test,0.6627427916143287,0.7267904509283819
22,train,0.7768540431780581,0.8324718356527502
22,test,0.7064406936882437,0.7787798408488064
23,train,0.732501730763681,0.790854870775348
23,test,0.6737289420602642,0.7453580901856764
24,train,0.770570977211183,0.8185553346587143
24,test,0.6991355197790916,0.7618037135278515
25,train,0.7000493852211566,0.7426110006626904
25,test,0.6488876871447624,0.7034482758620689
26,train,0.8219295054005731,0.8637508283631544
26,test,0.7336391908646216,0.7952254641909813
27,train,0.8697950958777699,0.8968853545394301
27,test,0.7740788263183116,0.8259946949602122
28,train,0.7576948824757114,0.8121935056328693
28,test,0.697249612596172,0.7655172413793103
29,train,0.787750961027033,0.8412193505632869
29,test,0.7170582121658599,0.7867374005305039
30,train,0.8380422144050129,0.8780649436713055
30,test,0.7541531898093072,0.8153846153846154
31,train,0.8370528489803941,0.8772697150430749
31,test,0.7426656234992071,0.8068965517241379
32,train,0.822577817068917,0.8662690523525514
32,test,0.7405033811336368,0.8015915119363395
33,train,0.7907513937681694,0.8421471172962226
33,test,0.7028125887803559,0.7713527851458886
34,train,0.8245926668593597,0.8719681908548709
34,test,0.7328905302361022,0.8005305039787799
35,train,0.8796841802522989,0.9093439363817096
35,test,0.7694921258783496,0.8281167108753316
36,train,0.8940939718898026,0.9194168323392975
36,test,0.7844230404778422,0.8392572944297082
37,train,0.7857521555245786,0.833532140490391
37,test,0.7163676040511621,0.7793103448275862
38,train,0.7860709965799979,0.8355202120609675
38,test,0.7064176960077069,0.7681697612732096
39,train,0.8765465686919249,0.9108018555334658
39,test,0.7679350078683301,0.8244031830238727
40,train,0.8696558917730938,0.9021868787276341
40,test,0.7607938383768114,0.8196286472148541
41,train,0.9102366997481803,0.9322730284956925
