epochs,data_type,macro_f1,micro_f1
0,train,0.6033591385147365,0.7086812458581843
0,test,0.5997825761180227,0.7098143236074269
1,train,0.6825593286387343,0.7614314115308151
1,test,0.6754894655266032,0.7575596816976128
2,train,0.7065789676435339,0.7769383697813121
2,test,0.6916762313431715,0.7655172413793103
3,train,0.7147235416985338,0.7803843605036449
3,test,0.6946631668786623,0.7687002652519893
4,train,0.6904720379852836,0.7473823724320742
4,test,0.6594322003398605,0.723076923076923
5,train,0.6282097984999531,0.6788601722995361
5,test,0.6085505383931318,0.6668435013262599
6,train,0.5735296581796105,0.5970841616964877
6,test,0.5572728355568538,0.5851458885941645
7,train,0.773395352528489,0.8227965540092776
7,test,0.7281023357802907,0.7973474801061008
8,train,0.7611039217292992,0.8084824387011265
8,test,0.7071285960971065,0.773474801061008
9,train,0.68465852368073,0.7430086149768058
9,test,0.6554846922990266,0.7246684350132625
10,train,0.7794984783917063,0.8291583830351226
10,test,0.7285035877402926,0.7931034482758621
11,train,0.7898083753489492,0.8380384360503644
11,test,0.7290508540430652,0.7941644562334218
12,train,0.8140612574402863,0.8608349900596421
12,test,0.749789165494503,0.8148541114058355
13,train,0.8251104135827229,0.865738899933731
13,test,0.7631262664807886,0.8153846153846154
14,train,0.7858654343750441,0.8389662027833003
14,test,0.7208895495369972,0.789920424403183
15,train,0.756619066736978,0.8054340622929093
15,test,0.6975423600825493,0.7633952254641909
16,train,0.7205936084915796,0.7848906560636183
16,test,0.6645731346098631,0.743236074270557
17,train,0.770885174868911,0.8259774685222001
17,test,0.7057362977421464,0.7745358090185678
18,train,0.7817514914433725,0.8340622929092114
18,test,0.717036791541047,0.7840848806366048
19,train,0.7785871686066675,0.8326043737574552
19,test,0.713436641877127,0.783023872679045
20,train,0.8241484610636339,0.8711729622266402
20,test,0.7371828384227957,0.8047745358090186
21,train,0.7417185299255189,0.792180251822399
21,test,0.689675727680508,0.7501326259946951
22,train,0.7912668992611078,0.8388336646785951
22,test,0.7205195117107508,0.7809018567639258
23,train,0.8965643395740728,0.9198144466534128
23,test,0.7915535293269953,0.8466843501326261
24,train,0.8551642977188292,0.8934393638170974
24,test,0.7652641846613117,0.8249336870026526
25,train,0.7881983312570394,0.8394963552021206
25,test,0.7219958832646686,0.7862068965517242
26,train,0.8603691975686774,0.8958250497017892
26,test,0.7634096736278722,0.8244031830238727
27,train,0.8743052541877894,0.9086812458581842
27,test,0.7706774217777854,0.8307692307692308
28,train,0.7457731618962339,0.7957587806494367
28,test,0.6806049461701156,0.7469496021220158
29,train,0.8093820586501138,0.858051689860835
29,test,0.7247055742611298,0.7925729442970822
30,train,0.8495616825830297,0.8905235255135852
30,test,0.743334789049521,0.8106100795755968
31,train,0.7916834629770753,0.8455931080185555
31,test,0.7034789742450102,0.7729442970822282
32,train,0.8118967085204675,0.8638833664678596
32,test,0.7228538486483669,0.7904509283819628
33,train,0.7697705030517753,0.8181577203445991
33,test,0.691065832871164,0.7559681697612732
34,train,0.8657553607679318,0.90311464546057
34,test,0.752383156441795,0.8159151193633952
35,train,0.8906279408537306,0.9168986083499006
35,test,0.7822783352509269,0.8350132625994695
36,train,0.8103429277077383,0.8603048376408218
36,test,0.7195865679736653,0.7877984084880636
37,train,0.874103041723207,0.9090788601722996
37,test,0.7612609987364939,0.8249336870026526
38,train,0.910966500826459,0.9267064280980782
38,test,0.7918369449473748,0.8419098143236073
39,train,0.8048791169088887,0.8546056991385024
39,test,0.7134549434913982,0.7856763925729443
40,train,0.8786312714525248,0.9062955599734924
40,test,0.7576455886339817,0.8190981432360742
41,train,0.8866901404882259,0.9190192180251823
41,test,0.7589327964525981,0.8254641909814323
42,train,0.863716433418627,0.9001988071570577
42,test,0.7469816842903791,0.8111405835543766
43,train,0.8966558237347723,0.9281643472498343
43,test,0.7723734107633836,0.8350132625994695
44,train,0.9112822584295189,0.932935719019218
44,test,0.7665901204595371,0.8286472148541114
45,train,0.9147087014855918,0.9398277004638834
45,test,0.7720660892438052,0.8328912466843501
46,train,0.928807549651953,0.9469847581179589
46,test,0.7924527240167875,0.8461538461538461
47,train,0.915263132406657,0.9387673956262426
47,test,0.7793249275840394,0.8360742705570292
48,train,0.9323520687382594,0.9493704440026508
48,test,0.7897000180744983,0.8424403183023874
49,train,0.8393022261542107,0.8813783962889331
49,test,0.7231843968802358,0.7893899204244031
50,train,0.9195364479324978,0.9438038436050364
50,test,0.7823426977894729,0.8445623342175066
51,train,0.8996732006150416,0.9278992710404241
51,test,0.7831674094029303,0.8424403183023874
52,train,0.8581548808053452,0.891583830351226
52,test,0.741501380403836,0.7989389920424403
53,train,0.924226368209801,0.9412856196156395
53,test,0.7757593713366949,0.8355437665782494
54,train,0.9047700041155521,0.92909211398277
54,test,0.7578007326368683,0.8222811671087533
55,train,0.9118849727385736,0.9293571901921802
55,test,0.7771980864035735,0.8302387267904511
56,train,0.9273337162925843,0.9442014579191518
56,test,0.7840787904303272,0.8344827586206898
57,train,0.9192867937226769,0.9432736911862161
57,test,0.7741283488266344,0.83342175066313
58,train,0.9225599032299385,0.9373094764744864
58,test,0.7843100274996702,0.8360742705570292
59,train,0.9389250129133488,0.94831013916501
59,test,0.7943650664621356,0.8424403183023874
60,train,0.9240001082867234,0.9400927766732937
60,test,0.7786180692434147,0.8355437665782494
61,train,0.9211874227571595,0.9447316103379721
61,test,0.7780476657838934,0.8381962864721485
62,train,0.9545346833398485,0.9656726308813784
62,test,0.8055818230233323,0.8588859416445623
63,train,0.9325862439459393,0.9363817097415507
63,test,0.7934297923975602,0.83342175066313
64,train,0.9144353910588456,0.9347912524850894
64,test,0.7713563518528039,0.8249336870026526
65,train,0.9211350108015948,0.9362491716368456
65,test,0.7747294955502657,0.8286472148541114
66,train,0.9201851547259695,0.940622929092114
66,test,0.7678747585307593,0.8244031830238727
67,train,0.9262213047834853,0.9402253147779986
