epochs,data_type,macro_f1,micro_f1
0,train,0.1950072389783696,0.301921802518224
0,test,0.19801323337908702,0.31246684350132625
1,train,0.09859732525561042,0.12498343273691186
1,test,0.0971449744075103,0.12254641909814323
2,train,0.16640570944088903,0.3644797879390324
2,test,0.1749809259991707,0.37135278514588854
3,train,0.30408049649789765,0.41829025844930423
3,test,0.30510008589731247,0.4169761273209549
4,train,0.27409350774495944,0.33373094764744865
4,test,0.27348102251402334,0.3405835543766578
5,train,0.3335885866596832,0.46958250497017895
5,test,0.34445531304237753,0.47586206896551725
6,train,0.15839679319095407,0.1411530815109344
6,test,0.15227341716312404,0.13740053050397877
7,train,0.10001903694552974,0.09900596421471174
7,test,0.09512094388666982,0.09442970822281166
8,train,0.09811181480944751,0.09410205434062294
8,test,0.09012507675774513,0.08965517241379309
9,train,0.1496915409524045,0.13611663353214049
9,test,0.13583919010231604,0.129973474801061
10,train,0.09366051090748273,0.0884029158383035
10,test,0.08341517496351844,0.08328912466843501
11,train,0.3591744368634422,0.4498343273691186
11,test,0.37606121317764585,0.4726790450928382
12,train,0.09548001791266705,0.08535453943008615
12,test,0.09308927361299381,0.08116710875331565
13,train,0.18597776466241359,0.19138502319416834
13,test,0.18220164376025938,0.1883289124668435
14,train,0.23089177167096286,0.2644135188866799
14,test,0.22940344681774136,0.26949602122015914
15,train,0.4616794835589818,0.5785288270377733
15,test,0.4768828548923206,0.5946949602122016
16,train,0.18586339588447123,0.1956262425447316
16,test,0.18237529381622722,0.19575596816976126
17,train,0.47344737943981274,0.6074221338634858
17,test,0.4931135056628828,0.6254641909814324
18,train,0.4207903813610166,0.5732273028495692
18,test,0.43439825273607174,0.5846153846153846
19,train,0.365129647321529,0.4498343273691186
19,test,0.38333135647871963,0.46949602122015915
20,train,0.22120921062531457,0.24665341285619616
20,test,0.21249119653637621,0.24774535809018566
21,train,0.3922374528450909,0.5186216037110669
21,test,0.4094513828638727,0.5368700265251989
22,train,0.1379906780407793,0.14433399602385685
22,test,0.13057029599317443,0.14164456233421752
23,train,0.23671365092281005,0.23141153081510935
23,test,0.24243115720588954,0.2376657824933687
24,train,0.14469154837760725,0.1563949635520212
24,test,0.13783865504530504,0.15649867374005305
25,train,0.272459058968129,0.28561961563949634
25,test,0.26063789019119776,0.2816976127320955
26,train,0.15413402062344173,0.14990059642147116
26,test,0.1492161955921702,0.14748010610079576
27,train,0.3159566755044108,0.3618290258449305
27,test,0.3029746723449913,0.3522546419098143
28,train,0.2546316467534345,0.27700463883366466
28,test,0.2438125890270697,0.27055702917771884
29,train,0.1532434576419142,0.15480450629555997
29,test,0.14747112782647448,0.1506631299734748
30,train,0.3293421872027557,0.3667329357190192
30,test,0.32902800798967197,0.3655172413793104
31,train,0.20780597057677905,0.2049039098740888
31,test,0.20588672993727536,0.210079575596817
32,train,0.37240371577764425,0.45195493704440026
32,test,0.36981032879992914,0.4482758620689655
33,train,0.25214785728993677,0.27051027170311465
33,test,0.24951198757860404,0.27586206896551724
34,train,0.49973986453640445,0.6377733598409543
34,test,0.5023732571569324,0.6387267904509284
35,train,0.3100946920860827,0.3342611000662691
35,test,0.31619593347001823,0.3421750663129973
36,train,0.43184956753710735,0.4777998674618953
36,test,0.4333925566120479,0.48381962864721484
37,train,0.27506152650047655,0.28906560636182904
37,test,0.2740102209231567,0.2880636604774536
38,train,0.18911325134778428,0.1892644135188867
38,test,0.1883502674887502,0.19151193633952257
