epochs,data_type,macro_f1,micro_f1
0,train,0.42840448509575724,0.5795891318754142
0,test,0.4467245710500632,0.5877984084880636
1,train,0.6050876880208401,0.713585155732273
1,test,0.6168102912132281,0.7204244031830238
2,train,0.28637043134450907,0.3423459244532803
2,test,0.2613998732072841,0.31989389920424405
3,train,0.5402381711887064,0.6616302186878728
3,test,0.5487615155051074,0.6673740053050398
4,train,0.6785318628444867,0.76779324055666
4,test,0.6818004487309153,0.7607427055702918
5,train,0.5821193652692164,0.702054340622929
5,test,0.5770181625347093,0.6970822281167108
6,train,0.6289892815653334,0.7271040424121935
6,test,0.6285784268449643,0.7246684350132625
7,train,0.7329048009348316,0.7897945659377071
7,test,0.7167794370691022,0.7708222811671087
8,train,0.4383390858666714,0.4405566600397614
8,test,0.4487779567142941,0.4397877984084881
9,train,0.7520108369419045,0.8111332007952288
9,test,0.7387469181478726,0.7962864721485411
10,train,0.543322557128074,0.5562624254473161
10,test,0.5398497704606413,0.5464190981432361
11,train,0.44030945194661203,0.4775347912524851
11,test,0.4373548302791105,0.4689655172413793
12,train,0.6988944153165548,0.7685884691848907
12,test,0.6752354638912197,0.7464190981432361
13,train,0.6620087031461642,0.731742876076872
13,test,0.639634104781219,0.7161803713527852
14,train,0.6095279165107407,0.7206096752816434
14,test,0.6063758822570299,0.713527851458886
15,train,0.6982513307452893,0.7565275016567264
15,test,0.690564781565688,0.7496021220159151
16,train,0.6732136370497378,0.7581179589131877
16,test,0.6650945820306728,0.7490716180371354
17,train,0.6413318987958077,0.7310801855533466
17,test,0.628406188796153,0.7188328912466844
18,train,0.6350884777653778,0.7082836315440689
18,test,0.603084253716031,0.6795755968169761
19,train,0.5862214612387138,0.6751491053677933
19,test,0.5434992599771933,0.6450928381962865
20,train,0.5773698204526179,0.6316766070245196
20,test,0.5666790487196415,0.6228116710875331
21,train,0.6909625037545225,0.7631544068919814
21,test,0.6777780769122635,0.7549071618037136
22,train,0.7206704738959042,0.7790589794565937
22,test,0.6777396472072218,0.7405835543766578
23,train,0.5435022973314478,0.6298210735586481
23,test,0.5358325764719672,0.6222811671087534
24,train,0.7421748430355045,0.8113982770046388
24,test,0.7090731711950676,0.7877984084880636
25,train,0.5814382246195164,0.6500994035785288
25,test,0.5602730046373349,0.6371352785145888
26,train,0.7196320614878402,0.7860834990059642
26,test,0.6812028962338028,0.7511936339522546
27,train,0.6001722153579454,0.6246520874751491
27,test,0.5659568254730459,0.596816976127321
28,train,0.7448752305225036,0.8099403578528828
28,test,0.6973463979224184,0.7708222811671087
29,train,0.7770940075767333,0.8286282306163022
29,test,0.7125790661515697,0.7745358090185678
30,train,0.6997317690047649,0.7501656726308815
30,test,0.6615014168652429,0.7145888594164458
31,train,0.8149808125856269,0.8661365142478463
31,test,0.7690090975946652,0.8312997347480106
32,train,0.6350232925364943,0.663220675944334
32,test,0.6061288569647918,0.6371352785145888
33,train,0.654002732796915,0.7257786613651424
33,test,0.6209291209236684,0.7023872679045093
34,train,0.7971622508555478,0.849039098740888
34,test,0.7594481158449458,0.8206896551724138
35,train,0.7238575638733952,0.7760106030483765
35,test,0.6830999529350262,0.7421750663129973
36,train,0.8153545195267148,0.8666666666666667
36,test,0.7567386120724978,0.8196286472148541
37,train,0.6329922282252771,0.7007289595758781
37,test,0.6052309571963119,0.676923076923077
38,train,0.7637153466033364,0.8123260437375746
38,test,0.6985115361108388,0.7618037135278515
39,train,0.7153349498276755,0.7411530815109344
39,test,0.6637631111004945,0.6944297082228117
40,train,0.7791463533571144,0.8217362491716369
40,test,0.7333056857955395,0.7862068965517242
41,train,0.8185960874550847,0.8699801192842942
41,test,0.7487132344191012,0.8212201591511936
42,train,0.7560290480664336,0.8025182239893971
42,test,0.6940723670924237,0.7464190981432361
43,train,0.7158190926073736,0.7720344599072234
43,test,0.6622784165445799,0.7246684350132625
44,train,0.8256072345232512,0.868389662027833
44,test,0.7468460152307792,0.8090185676392573
