epochs,data_type,macro_f1,micro_f1
0,train,0.16948896654936446,0.39893969516235916
0,test,0.16818658197814665,0.3941644562334218
1,train,0.2595227494860543,0.48906560636182905
1,test,0.2531385910541797,0.48116710875331564
2,train,0.29606471213116153,0.44108681245858183
2,test,0.2960585086108149,0.44084880636604773
3,train,0.27911111443197717,0.5202120609675281
3,test,0.2757050034060169,0.5177718832891247
4,train,0.33742414049585834,0.5557322730284957
4,test,0.33700439681472477,0.5527851458885942
5,train,0.3240111299777411,0.5505632869449967
5,test,0.3340974764953436,0.5490716180371353
6,train,0.29086742601385834,0.4022531477799867
6,test,0.30099606038071364,0.4095490716180371
7,train,0.11665878364175326,0.1175612988734261
7,test,0.11039423884791973,0.1129973474801061
8,train,0.16338780303622377,0.1602385685884692
8,test,0.16761828061741618,0.16551724137931034
9,train,0.10109112676717949,0.08853545394300862
9,test,0.09444634131322631,0.08488063660477453
10,train,0.3291814953194738,0.3628893306825712
10,test,0.34428377527087406,0.38196286472148544
11,train,0.14055945496778838,0.14552683896620278
11,test,0.1372327994667626,0.14164456233421752
12,train,0.29125173021681094,0.31875414181577205
12,test,0.29253445607242906,0.3230769230769231
13,train,0.3042970414833485,0.3455268389662028
13,test,0.31921225942819637,0.35915119363395226
14,train,0.25200176029395704,0.27594433399602386
14,test,0.2646814788854497,0.29442970822281167
15,train,0.46495538011691695,0.6027833001988071
15,test,0.47671965961075224,0.6047745358090185
16,train,0.2796002106618346,0.3053677932405567
16,test,0.2891672212608475,0.32413793103448274
17,train,0.3547617066297464,0.40198807157057653
17,test,0.37784515936429125,0.4249336870026525
18,train,0.38708707371459083,0.4878727634194831
18,test,0.3909014333781305,0.49124668435013263
19,train,0.35136034150064827,0.3676607024519549
19,test,0.3824884829851874,0.4010610079575597
20,train,0.4115309754459736,0.4239893969516236
20,test,0.41672363818073954,0.4355437665782493
21,train,0.5169601657950279,0.6196156394963552
21,test,0.5196637220636033,0.6291777188328912
22,train,0.49370603704218274,0.6388336646785951
22,test,0.4932991441661675,0.6408488063660478
23,train,0.3484677264514653,0.45341285619615646
23,test,0.3538574893530912,0.4525198938992042
24,train,0.26772233068511503,0.32273028495692513
24,test,0.2749956909309911,0.33687002652519893
25,train,0.41244026439267323,0.5373094764744865
25,test,0.41340451289562485,0.5374005305039787
26,train,0.2511999291670449,0.26030483764082174
26,test,0.2573853365295436,0.270026525198939
27,train,0.38993926156847125,0.451557322730285
27,test,0.4013078886626055,0.4679045092838196
28,train,0.4518379138027992,0.5187541418157721
28,test,0.4534606168490032,0.5209549071618037
29,train,0.3451806597484633,0.41312127236580515
29,test,0.35178072879019995,0.41644562334217505
30,train,0.36068263811240975,0.41232604373757453
30,test,0.3624570914205034,0.4180371352785146
31,train,0.3581885140257214,0.43220675944333997
31,test,0.34698112029345485,0.42281167108753315
32,train,0.32154439300087523,0.39814446653412855
32,test,0.3247002709179547,0.4000000000000001
33,train,0.2428909392805545,0.2785950960901259
33,test,0.24409181049163214,0.27851458885941643
34,train,0.2539131623514565,0.29953611663353213
34,test,0.24869591624104656,0.29814323607427057
35,train,0.25253889277671976,0.2489065606361829
35,test,0.24685644927018072,0.24456233421750664
36,train,0.28102151516029095,0.28721007289595757
36,test,0.278920409107761,0.2928381962864722
37,train,0.3640029703353392,0.40304837640821733
37,test,0.35123106809647153,0.3915119363395225
38,train,0.4403168568539635,0.48177601060304837
38,test,0.4353716429562809,0.4816976127320955
39,train,0.2631317879139663,0.2730284956925116
39,test,0.25790604916784166,0.2710875331564987
40,train,0.33892358575726744,0.4991385023194168
40,test,0.34018417419645686,0.4954907161803713
41,train,0.5075576822532735,0.5815772034459907
41,test,0.4957846760086831,0.5729442970822282
