epochs,data_type,macro_f1,micro_f1
0,train,0.4263229612693328,0.5424784625579854
0,test,0.441634395468931,0.5480106100795756
1,train,0.5725742948113134,0.6951623591782637
1,test,0.5679282513879425,0.6949602122015915
2,train,0.6050280122286062,0.7053677932405567
2,test,0.590460655505255,0.683289124668435
3,train,0.6696763999578254,0.772829688535454
3,test,0.6628403969663366,0.7681697612732096
4,train,0.7063178669189882,0.7952286282306164
4,test,0.6835562528996683,0.7803713527851459
5,train,0.6059430489376498,0.6731610337972167
5,test,0.5834293400196786,0.6620689655172414
6,train,0.7270407532551486,0.7985420808482439
6,test,0.7111034066363939,0.7856763925729443
7,train,0.7617833306588135,0.819350563286945
7,test,0.7336398287458683,0.7989389920424403
8,train,0.5573222977351577,0.6801855533465871
8,test,0.5298603088695788,0.6604774535809018
9,train,0.7244554499199312,0.7900596421471173
9,test,0.6886380371413218,0.7559681697612732
10,train,0.7737278863283291,0.8331345261762757
10,test,0.7476034404358638,0.8196286472148541
11,train,0.775322406188801,0.8279655400927768
11,test,0.747869704075276,0.8079575596816976
12,train,0.623277294333692,0.7053677932405567
12,test,0.588770596827368,0.6737400530503979
13,train,0.6944355700557464,0.7476474486414845
13,test,0.6679407913495369,0.730503978779841
14,train,0.7313044349232731,0.7851557322730285
14,test,0.7100950257098857,0.7681697612732096
15,train,0.7964714199594768,0.8561961563949636
15,test,0.7605414227064599,0.8286472148541114
16,train,0.8099857853754691,0.8603048376408218
16,test,0.769853728756411,0.8297082228116711
17,train,0.785361746985055,0.8355202120609675
17,test,0.7419504194393942,0.7973474801061008
18,train,0.8087681814889717,0.8551358515573227
18,test,0.7581674921491907,0.8196286472148541
19,train,0.6289330405251023,0.7222001325381048
19,test,0.5958434517890473,0.6944297082228117
20,train,0.7777832283304102,0.8192180251822399
20,test,0.7178797400677907,0.7687002652519893
21,train,0.7711022501100812,0.8115308151093439
21,test,0.7166810690843841,0.7564986737400531
22,train,0.654413699544741,0.7017892644135189
22,test,0.6112939245710851,0.6641909814323608
23,train,0.7424378766006283,0.7913850231941684
23,test,0.6934538613668035,0.743236074270557
24,train,0.786407158351507,0.833532140490391
24,test,0.7283016309195849,0.7835543766578249
25,train,0.706628989853798,0.7606361829025845
25,test,0.640010642869504,0.706631299734748
26,train,0.7019215727999111,0.7662027833001988
26,test,0.6526865458483422,0.7246684350132625
27,train,0.7884710472119862,0.8393638170974154
27,test,0.7301756473197349,0.7856763925729443
28,train,0.7720143427198414,0.8269052352551358
28,test,0.7158024887956304,0.7676392572944297
29,train,0.813860778801698,0.8547382372432074
29,test,0.7382077782791556,0.7909814323607427
30,train,0.6608859164601608,0.7297548045062956
30,test,0.6169724421122705,0.6960212201591512
31,train,0.6489202806869112,0.705897945659377
31,test,0.5921348773178113,0.6636604774535809
32,train,0.665832304632005,0.6844267726971505
32,test,0.5910950656180021,0.6291777188328912
33,train,0.7245336277585072,0.7912524850894632
33,test,0.6725629359208053,0.7400530503978779
34,train,0.7698369207382852,0.8291583830351226
34,test,0.6858291437811516,0.7612732095490716
35,train,0.8296575179245611,0.8718356527501657
35,test,0.7661796562082558,0.8180371352785146
36,train,0.6334652313494976,0.6880053015241882
36,test,0.5808307904661465,0.6477453580901856
37,train,0.826874618698185,0.8675944333996025
37,test,0.7364051737631069,0.810079575596817
38,train,0.8363942380794593,0.8705102717031147
38,test,0.721880040717594,0.7835543766578249
39,train,0.8099354256911896,0.8526176275679258
39,test,0.7153360960422745,0.7782493368700265
40,train,0.7370296888898387,0.7794565937707092
40,test,0.6568508850644573,0.7198938992042441
41,train,0.821145479918205,0.8637508283631544
41,test,0.7386218803255458,0.8026525198938992
42,train,0.7776847752971865,0.8157720344599072
42,test,0.7062970115404481,0.7575596816976128
43,train,0.8519351241720294,0.8852220013253811
43,test,0.7408058489536374,0.8015915119363395
44,train,0.6551668529771921,0.7277667329357191
44,test,0.5865079273000642,0.6689655172413793
45,train,0.8357526678475509,0.8694499668654738
45,test,0.729219935956336,0.7872679045092839
46,train,0.8303420082004415,0.8734261100066268
46,test,0.7364425386767606,0.8010610079575596
47,train,0.8588070885266106,0.8922465208747515
47,test,0.740846917084716,0.7989389920424403
48,train,0.8520813852803386,0.8897282968853545
48,test,0.7140824668787694,0.7883289124668436
49,train,0.7813226040319888,0.8144466534128563
49,test,0.6828743384024997,0.7310344827586208
50,train,0.9011726066568461,0.9118621603711067
50,test,0.7749489625582855,0.8074270557029178
51,train,0.6502503146882491,0.689065606361829
51,test,0.5976978524456319,0.6307692307692307
52,train,0.8049439063468917,0.8546056991385024
52,test,0.69962153179201,0.7750663129973475
53,train,0.8698269617933818,0.9074884029158382
53,test,0.7705552813729152,0.8350132625994695
54,train,0.7919550513872984,0.8485089463220676
54,test,0.6936970030313141,0.7740053050397878
55,train,0.6217689682942814,0.6455931080185553
55,test,0.5601076161540192,0.5984084880636604
56,train,0.8478078620324963,0.8911862160371107
56,test,0.7373455206732525,0.8079575596816976
57,train,0.8641826254041719,0.8935719019218025
57,test,0.7461975791262752,0.8010610079575596
58,train,0.7757025357090619,0.8174950298210736
58,test,0.6685960101212133,0.743236074270557
59,train,0.7828080018605494,0.8314115308151094
59,test,0.6925837970749974,0.7564986737400531
60,train,0.6956482340222778,0.7489728296885354
60,test,0.6242936482533601,0.6848806366047745
61,train,0.8893668278578921,0.9125248508946323
61,test,0.7704647111280428,0.8228116710875332
62,train,0.8707950235545188,0.9066931742876075
62,test,0.7468003190601692,0.8063660477453581
63,train,0.7948943770578777,0.8349900596421471
63,test,0.7125458818976265,0.7697612732095491
64,train,0.9423692990850142,0.9554671968190855
64,test,0.8001044762443301,0.8535809018567639
65,train,0.8576400798268768,0.8963552021206098
65,test,0.7480543680257435,0.8090185676392573
66,train,0.9177008787557026,0.9416832339297548
66,test,0.7782993096011717,0.8392572944297082
67,train,0.850731697380603,0.8869449966865474
67,test,0.7409613054818185,0.7978779840848806
