epochs,data_type,macro_f1,micro_f1
0,train,0.23435611454340996,0.48840291583830353
0,test,0.22986682018569965,0.4763925729442971
1,train,0.3086481294757122,0.6098078197481775
1,test,0.3112920640147402,0.6111405835543766
2,train,0.2953483323684449,0.5553346587143804
2,test,0.2958128785454945,0.5554376657824933
3,train,0.1701698621832463,0.3224652087475149
3,test,0.16707161903068818,0.30981432360742706
4,train,0.24369700083528295,0.5334658714380385
4,test,0.24093263378390714,0.5315649867374005
5,train,0.16160965689920195,0.37508283631544076
5,test,0.17023865528476162,0.376657824933687
6,train,0.19668356805517373,0.517428760768721
6,test,0.20213748131687895,0.5225464190981433
7,train,0.3999658540703061,0.6265076209410205
7,test,0.42299966219108065,0.636604774535809
8,train,0.28674972912023905,0.5689860834990059
8,test,0.29306990360422125,0.5681697612732095
9,train,0.3026634776247919,0.6054340622929092
9,test,0.30343130366732135,0.6026525198938992
10,train,0.23249026474189788,0.5371769383697813
10,test,0.24801530865400773,0.543236074270557
11,train,0.27127877133489153,0.5862160371106693
11,test,0.27904183535762483,0.5824933687002652
12,train,0.3203715137981827,0.6361829025844931
12,test,0.33326607020232607,0.6323607427055703
13,train,0.40546565252855526,0.6625579854208085
13,test,0.3966023416223282,0.6546419098143236
14,train,0.5736342871819864,0.7129224652087475
14,test,0.594231950290746,0.7103448275862069
15,train,0.5557093408349094,0.7024519549370444
15,test,0.5745050619067607,0.7002652519893899
16,train,0.5950409095407945,0.7199469847581179
16,test,0.5961338069734506,0.7145888594164458
17,train,0.6197862169988715,0.7297548045062956
17,test,0.6327084828401408,0.7342175066312997
18,train,0.620256772159044,0.7273691186216038
18,test,0.6185220039046229,0.723607427055703
19,train,0.34255472629938205,0.4152418820410868
19,test,0.3358018236906367,0.4090185676392573
20,train,0.4588138872873884,0.525248508946322
20,test,0.45982347058460304,0.5294429708222812
21,train,0.4166106590648598,0.5179589131875414
21,test,0.4106756742705362,0.5135278514588859
22,train,0.5519005344019471,0.6862823061630219
22,test,0.5540429922883832,0.6758620689655173
23,train,0.601015667887622,0.7206096752816434
23,test,0.5981980150097378,0.7119363395225463
24,train,0.6825053065374787,0.7720344599072234
24,test,0.6851317019709527,0.7718832891246685
25,train,0.3892243334065349,0.650231941683234
25,test,0.4020471053168423,0.6482758620689655
26,train,0.6735013377293999,0.767660702451955
26,test,0.6427250206270718,0.7448275862068966
27,train,0.24958262292729558,0.3822398939695163
27,test,0.2569939045846685,0.3856763925729443
28,train,0.6617842412761504,0.76129887342611
28,test,0.667638603580478,0.7580901856763925
29,train,0.5194232054668075,0.6577866136514248
29,test,0.5314355063925181,0.6578249336870027
30,train,0.37931078291752895,0.3958913187541418
30,test,0.40560352352586565,0.41644562334217505
31,train,0.6428884896418783,0.7404903909874089
31,test,0.6410038630272563,0.7389920424403184
32,train,0.7381191205934252,0.821868787276342
32,test,0.7248001454130177,0.8037135278514589
33,train,0.46913760057824216,0.5023194168323393
33,test,0.453708447171924,0.49389920424403183
34,train,0.6449144985945755,0.7407554671968192
34,test,0.6515360931800633,0.7310344827586208
35,train,0.5837462469983918,0.6752816434724983
35,test,0.5803204309501628,0.676923076923077
36,train,0.6709413436325854,0.7559973492379058
36,test,0.6434671580930929,0.7278514588859416
37,train,0.5101005338797924,0.6437375745526839
37,test,0.49402660234290785,0.6350132625994694
38,train,0.5016667749151111,0.6151093439363817
38,test,0.49009365565339313,0.5973474801061008
39,train,0.6613417159449327,0.767660702451955
39,test,0.6565758509749089,0.7607427055702918
40,train,0.6897352064229255,0.7777335984095427
40,test,0.6610764298647931,0.753315649867374
41,train,0.6791101415197283,0.7911199469847581
41,test,0.6594850631346312,0.7718832891246685
42,train,0.536411346692198,0.7158383035122597
42,test,0.5207867826598177,0.696551724137931
43,train,0.5592590128117213,0.6393638170974155
43,test,0.531202424083866,0.6249336870026525
44,train,0.5795935214791483,0.6717031146454606
44,test,0.5250594454504639,0.636604774535809
45,train,0.643713682633374,0.7222001325381048
45,test,0.5962895571417396,0.6795755968169761
46,train,0.6260348333360846,0.7314777998674619
46,test,0.616402497061725,0.7241379310344829
47,train,0.6449065364972391,0.7565275016567264
47,test,0.607840206235682,0.7294429708222812
48,train,0.7472134875248007,0.8173624917163684
48,test,0.6921435426862297,0.7676392572944297
49,train,0.6312869487179209,0.7139827700463883
49,test,0.593895595801729,0.6901856763925729
50,train,0.6691818520541246,0.7281643472498344
50,test,0.6243013642748669,0.6870026525198939
51,train,0.6879386474201112,0.7574552683896619
