epochs,data_type,macro_f1,micro_f1
0,train,0.2773106571603087,0.5719019218025182
0,test,0.2908832660345859,0.573474801061008
1,train,0.1755776976219933,0.4303512259774685
1,test,0.17355002380086826,0.43448275862068964
2,train,0.27983741625369296,0.5852882703777336
2,test,0.2821169219396725,0.583554376657825
3,train,0.2666304056455406,0.5840954274353877
3,test,0.2674685546433683,0.5809018567639257
4,train,0.25810340996202624,0.34287607687210075
4,test,0.26303684547175654,0.33793103448275863
5,train,0.1637414101440618,0.49304174950298213
5,test,0.15955495627626776,0.4907161803713528
6,train,0.18410958637519886,0.5039098740888005
6,test,0.1791841758241758,0.5018567639257294
7,train,0.2533029100419073,0.530417495029821
7,test,0.24741885525724622,0.5220159151193634
8,train,0.19471575082118053,0.4964877402253148
8,test,0.197687047759424,0.4997347480106101
9,train,0.5346069929818558,0.6457256461232604
9,test,0.5565366420360175,0.6588859416445624
10,train,0.5126950702154379,0.6935719019218025
10,test,0.5428817579998559,0.7087533156498674
11,train,0.3334780323251264,0.596156394963552
11,test,0.3373604798867997,0.5978779840848807
12,train,0.5259745227776754,0.6934393638170974
12,test,0.536032946141822,0.7055702917771883
13,train,0.4613684974755303,0.6978131212723658
13,test,0.4857490066293703,0.7034482758620689
14,train,0.5229754387221203,0.6963552021206096
14,test,0.5361656414759417,0.6997347480106101
15,train,0.582037231949107,0.7008614976805831
15,test,0.5891229712733969,0.7045092838196286
16,train,0.36921518633824213,0.4331345261762757
16,test,0.36664812491308824,0.43342175066313
17,train,0.4427990392342493,0.5386348575215374
17,test,0.43494084086069307,0.5320954907161803
18,train,0.5751867941692349,0.6557985420808482
18,test,0.5727881534162661,0.6519893899204244
19,train,0.6366658711373597,0.6870775347912524
19,test,0.6320185848264734,0.6795755968169761
20,train,0.6909458633975426,0.7919151756129887
20,test,0.6813792673575566,0.7824933687002653
21,train,0.2833842523307773,0.2990059642147117
21,test,0.2717439303941551,0.296551724137931
22,train,0.6428641400885937,0.7805168986083499
22,test,0.6287539931502747,0.7713527851458886
23,train,0.6167163680120075,0.7438038436050365
23,test,0.6305132488119755,0.7511936339522546
24,train,0.5536982765096286,0.6597746852220013
24,test,0.5618794301723502,0.6631299734748011
25,train,0.6285648040496181,0.7681908548707753
25,test,0.6060010766145519,0.7490716180371354
26,train,0.6893682208846938,0.7669980119284294
26,test,0.67254376412504,0.753315649867374
27,train,0.4924040347715436,0.5728296885354539
27,test,0.46825680027205074,0.5522546419098143
28,train,0.6556455817480158,0.7463220675944334
28,test,0.6496397538970666,0.7416445623342175
29,train,0.5471610487243358,0.6518223989396952
29,test,0.547005693298647,0.6514588859416446
30,train,0.6093417646007337,0.7761431411530815
30,test,0.6214973052306892,0.7803713527851459
31,train,0.7371292124647335,0.8080848243870111
31,test,0.7272998477127046,0.8026525198938992
32,train,0.7037330116346974,0.7768058316766069
32,test,0.673414114510815,0.7549071618037136
33,train,0.5620292225540054,0.6605699138502319
33,test,0.565589446355198,0.6541114058355437
34,train,0.6924980867170903,0.7976143141153081
34,test,0.6931361946020265,0.7973474801061008
35,train,0.7065220838254238,0.775612988734261
35,test,0.6745919818416849,0.7559681697612732
36,train,0.6781028351343787,0.7825049701789264
36,test,0.6335331773163745,0.7511936339522546
37,train,0.5918223875608277,0.6487740225314778
37,test,0.5806726717007853,0.6344827586206897
38,train,0.6410332916043668,0.6926441351888668
38,test,0.6169636296929041,0.6726790450928382
39,train,0.6732253443425583,0.7222001325381048
39,test,0.640752501303643,0.6949602122015915
40,train,0.6942804560022399,0.7615639496355202
40,test,0.6793402196017587,0.7522546419098142
41,train,0.6967194834454264,0.777998674618953
41,test,0.670494172511338,0.7501326259946951
42,train,0.5486424661327187,0.6868124585818423
42,test,0.5182494871840715,0.6557029177718833
43,train,0.6618270718259758,0.7996023856858847
43,test,0.6427074980554999,0.7713527851458886
44,train,0.6274929753122462,0.696752816434725
44,test,0.5855583991739973,0.6625994694960212
45,train,0.6579832795598304,0.7852882703777336
45,test,0.6317496079622046,0.7660477453580903
46,train,0.7608749735221563,0.8343273691186216
46,test,0.7141826152200551,0.8026525198938992
47,train,0.6259371475930787,0.7031146454605699
