epochs,data_type,macro_f1,micro_f1
0,train,0.2722993481775279,0.571636845593108
0,test,0.27469868939905,0.563395225464191
1,train,0.3171986269765591,0.6241219350563287
1,test,0.31561921823796024,0.6259946949602122
2,train,0.32663346832350915,0.6306163021868787
2,test,0.32787161769125117,0.629708222811671
3,train,0.31274948258773166,0.6283631544068919
3,test,0.31742436971971727,0.6291777188328912
4,train,0.28569090127431085,0.6068919814446654
4,test,0.28373761560296673,0.6010610079575597
5,train,0.28556029273462413,0.5875414181577203
5,test,0.3097153730603611,0.5904509283819629
6,train,0.3729362526164292,0.6202783300198808
6,test,0.3962714380737907,0.6291777188328912
7,train,0.3920041436208296,0.576805831676607
7,test,0.39166646384852777,0.5750663129973475
8,train,0.320488238417195,0.5591782637508284
8,test,0.3269894224254025,0.5570291777188329
9,train,0.3585195574101972,0.65168986083499
9,test,0.3638777039341526,0.6572944297082228
10,train,0.3087342590043119,0.6161696487740226
10,test,0.3183813235200485,0.6159151193633953
11,train,0.4111985471614604,0.5642147117296222
11,test,0.4138960855985198,0.573474801061008
12,train,0.5772696301344318,0.7208747514910536
12,test,0.5908708481869506,0.7246684350132625
13,train,0.5230591262063374,0.691583830351226
13,test,0.5327844935587278,0.6986737400530504
14,train,0.5411988099024109,0.6511597084161697
14,test,0.5497158695687523,0.6631299734748011
15,train,0.21932437374615804,0.24294234592445327
15,test,0.20384258117624476,0.23660477453580903
16,train,0.6109437758137626,0.734128561961564
16,test,0.6255008669043616,0.7374005305039789
17,train,0.6162521866847144,0.7155732273028496
17,test,0.6262448756571288,0.7220159151193634
18,train,0.4193709687725809,0.6739562624254473
18,test,0.42125218765115224,0.6774535809018568
19,train,0.6273488403179313,0.7343936381709741
19,test,0.6388115583052919,0.743236074270557
20,train,0.5989268934405543,0.7671305500331345
20,test,0.5835220667265457,0.7559681697612732
21,train,0.5143112116897735,0.5827700463883366
21,test,0.525352769694229,0.5893899204244032
22,train,0.5200212691180992,0.5989396951623592
22,test,0.5168337454826871,0.5909814323607427
23,train,0.5992889917498169,0.7118621603711067
23,test,0.5901378413010184,0.7034482758620689
24,train,0.5793303062580004,0.7168986083499006
24,test,0.5654465244251854,0.707161803713528
25,train,0.4000859122533636,0.5469847581179589
25,test,0.3929888315616359,0.5511936339522546
26,train,0.5329462790395862,0.714910536779324
26,test,0.5197718118345721,0.7098143236074269
27,train,0.6733918016706244,0.7817097415506957
27,test,0.6538612310232905,0.7655172413793103
28,train,0.6373711799712183,0.7533465871438039
28,test,0.6324358604228184,0.7437665782493369
29,train,0.6198887423548746,0.7176938369781312
29,test,0.617330398618632,0.7151193633952254
30,train,0.6744237308020928,0.772829688535454
30,test,0.6278301626433531,0.7480106100795756
31,train,0.40787169742189827,0.44758117958913185
31,test,0.3983124011178011,0.4413793103448276
32,train,0.6968223521167178,0.7757455268389662
32,test,0.6771894387075273,0.7554376657824933
33,train,0.5956608831758736,0.6820410868124586
33,test,0.6049548339833033,0.6774535809018568
34,train,0.6005137328546231,0.6784625579854208
34,test,0.5933015053571072,0.6753315649867374
35,train,0.5948643338408619,0.6698475811795891
35,test,0.5598571735064304,0.6546419098143236
36,train,0.644176224076657,0.7273691186216038
36,test,0.6152668713138645,0.7039787798408488
37,train,0.5953613402288028,0.6675944333996023
37,test,0.5608047395759806,0.6546419098143236
38,train,0.3543720416020444,0.33558648111332007
38,test,0.34582168892530324,0.3374005305039788
39,train,0.476709013956447,0.5408880053015241
39,test,0.4629629333221802,0.5358090185676393
40,train,0.47450067678765173,0.5194168323392976
40,test,0.45541904222313195,0.5045092838196287
41,train,0.4586250053713382,0.49105367793240556
41,test,0.4538394791337976,0.493368700265252
42,train,0.4625221174492921,0.5286944996686548
42,test,0.4619248010368001,0.5251989389920424
43,train,0.5063510640967075,0.5712392312789927
43,test,0.4819278176839055,0.5538461538461539
44,train,0.24489734566357496,0.26547382372432077
44,test,0.24089942701173134,0.26419098143236075
45,train,0.33287124227078785,0.362624254473161
45,test,0.3320176432865801,0.36870026525198946
46,train,0.40343362676540523,0.4600397614314115
46,test,0.41218283856063004,0.46737400530503986
47,train,0.525395666776728,0.5834327369118621
47,test,0.48384143286315473,0.5554376657824933
48,train,0.4635057712074081,0.5493704440026508
48,test,0.4396975006827941,0.5294429708222812
49,train,0.6792495427806977,0.748442677269715
49,test,0.641459691138885,0.7145888594164458
50,train,0.5521567804901026,0.6347249834327369
50,test,0.5144816716005612,0.6090185676392573
51,train,0.33947016489802617,0.39058979456593773
51,test,0.33353177123027444,0.38355437665782494
52,train,0.49597174595772897,0.5953611663353214
52,test,0.4719186485355265,0.576657824933687
53,train,0.6360142971375561,0.7068257123923128
53,test,0.5820248658638587,0.659946949602122
54,train,0.7656760952852016,0.827037773359841
54,test,0.6868256038282387,0.7692307692307693
55,train,0.6164963034288987,0.6906560636182902
55,test,0.5822257671946236,0.6663129973474801
56,train,0.5341516030952093,0.5631544068919815
56,test,0.5081501618426094,0.553315649867374
57,train,0.6678209218764868,0.7361166335321405
57,test,0.6218907863325296,0.6907161803713527
58,train,0.34684640503462494,0.3965540092776674
58,test,0.3293661312056624,0.3793103448275862
59,train,0.5460326794777717,0.6312789927104042
59,test,0.5033083574866855,0.5920424403183023
60,train,0.622648781006182,0.6923790589794566
60,test,0.5778519920114781,0.6557029177718833
61,train,0.5024667418349946,0.6170974155069583
61,test,0.45933228853751606,0.583554376657825
62,train,0.483602988661223,0.5593108018555335
