epochs,data_type,macro_f1,micro_f1
0,train,0.3311774311490021,0.5483101391650099
0,test,0.34561241730089265,0.5591511936339523
1,train,0.3375892806907473,0.5468522200132538
1,test,0.3362029068163436,0.5474801061007958
2,train,0.3461282154027018,0.5501656726308813
2,test,0.3563340981434513,0.5580901856763926
3,train,0.35801986937947455,0.5224652087475149
3,test,0.3641879110278471,0.5347480106100796
4,train,0.37906239042846923,0.48946322067594433
4,test,0.3975115175334553,0.5108753315649868
5,train,0.3481085102997919,0.45791915175612985
5,test,0.35266859394621386,0.4663129973474801
6,train,0.37394379502396624,0.4784625579854208
6,test,0.39304388381782196,0.5029177718832891
7,train,0.0932635450112985,0.09874088800530152
7,test,0.09706690407249788,0.09973474801061008
8,train,0.4540068786157347,0.494234592445328
8,test,0.46193610403846463,0.5061007957559682
9,train,0.44285563937435946,0.4666666666666667
9,test,0.4423690189906361,0.4647214854111406
10,train,0.3850124971926245,0.6189529489728297
10,test,0.40468627118895595,0.63342175066313
11,train,0.33993397140246595,0.36938369781312125
11,test,0.3555716735831462,0.3931034482758621
12,train,0.35536527430713816,0.4783300198807157
12,test,0.34285760018209893,0.46843501326259945
13,train,0.22219422786360732,0.2447978793903247
13,test,0.22071716915887044,0.25888594164456236
14,train,0.32139010333068435,0.3491053677932406
14,test,0.32676235090416494,0.3580901856763926
15,train,0.40242442393658484,0.5146454605699139
15,test,0.38782981527211474,0.5082228116710875
16,train,0.467115770415088,0.5218025182239894
16,test,0.4630623961150585,0.5188328912466843
17,train,0.3482476325473634,0.3408880053015242
17,test,0.3427875137227497,0.3448275862068966
18,train,0.513508857377498,0.6133863485752153
18,test,0.5412350931471733,0.6238726790450928
19,train,0.5465402109832198,0.6507620941020543
19,test,0.5445832803817583,0.6424403183023872
20,train,0.48692529943234925,0.6209410205434063
20,test,0.48386175130105225,0.6169761273209549
21,train,0.44098391030170053,0.5312127236580517
21,test,0.4585696833930961,0.5416445623342175
22,train,0.6263696067266147,0.6795228628230616
22,test,0.6360125386937353,0.6785145888594164
23,train,0.5264565542203229,0.5949635520212061
23,test,0.5285258662004654,0.6010610079575597
24,train,0.45930811990906734,0.6829688535453943
24,test,0.472476358018646,0.6891246684350133
25,train,0.4923504608084917,0.6330019880715706
25,test,0.4960611734377795,0.636604774535809
26,train,0.5981969323881533,0.6657388999337309
26,test,0.5898585606701074,0.6604774535809018
27,train,0.5290968188794901,0.5992047713717694
27,test,0.5256057488858348,0.6021220159151194
28,train,0.4497793418756326,0.6577866136514248
28,test,0.4570735156136324,0.6546419098143236
29,train,0.6083468637611746,0.7047051027170311
29,test,0.5972657447678787,0.6944297082228117
30,train,0.35440742260216945,0.3854208084824387
30,test,0.3630835841409887,0.3941644562334218
31,train,0.4321870482337463,0.5365142478462558
31,test,0.42022461285617363,0.5289124668435013
32,train,0.649653176606706,0.7361166335321405
32,test,0.6048834061543007,0.6976127320954907
33,train,0.2198060796772428,0.357455268389662
33,test,0.22832682566648765,0.36604774535809026
34,train,0.5311607567305787,0.6094102054340623
34,test,0.5142232365848608,0.5936339522546419
35,train,0.619792509963823,0.750960901259112
35,test,0.6199129214442994,0.743236074270557
36,train,0.6559470807827641,0.7700463883366467
36,test,0.6030683821185335,0.7299734748010609
37,train,0.5861785552404555,0.6535453943008614
37,test,0.5516097995770899,0.6312997347480106
38,train,0.49021996742424595,0.5517561298873426
38,test,0.494278994499345,0.5591511936339523
39,train,0.4291086405965121,0.4347249834327369
39,test,0.39339401648273775,0.4143236074270557
40,train,0.42453632220929477,0.43618290258449305
40,test,0.3964647740289349,0.42546419098143234
41,train,0.19948106539390234,0.3055003313452618
41,test,0.21020796189285101,0.3103448275862069
42,train,0.31993889948963966,0.3472498343273691
42,test,0.3144578701551451,0.34641909814323607
43,train,0.6115376479055045,0.6743538767395626
43,test,0.5899450562272046,0.6530503978779841
