epochs,data_type,macro_f1,micro_f1
0,train,0.03814164995799395,0.08787276341948311
0,test,0.04009818998126348,0.08965517241379309
1,train,0.32057275448479594,0.4375082836315441
1,test,0.32908239507683257,0.43713527851458883
2,train,0.39082295957050767,0.5887342611000662
2,test,0.3956034377455926,0.5909814323607427
3,train,0.256704323374053,0.291583830351226
3,test,0.2641172337377433,0.2986737400530504
4,train,0.2317409136268637,0.2689198144466534
4,test,0.21965246473410285,0.25888594164456236
5,train,0.27221597856238927,0.36620278330019873
5,test,0.27453787281245196,0.37506631299734755
6,train,0.3349418447265037,0.41577203445990724
6,test,0.35654899825297265,0.4297082228116711
7,train,0.2520596402398484,0.27130550033134526
7,test,0.24345260131984808,0.26153846153846155
8,train,0.327637096176326,0.4115308151093439
8,test,0.3265528598075538,0.4090185676392573
9,train,0.3958963508442271,0.45566600397614315
9,test,0.3957926377714166,0.46419098143236076
10,train,0.50196219238654,0.6137839628893307
10,test,0.516988513272406,0.6196286472148541
11,train,0.35029079085777914,0.4257123923127899
11,test,0.37025186746596495,0.43713527851458883
12,train,0.2852603573440283,0.3855533465871438
12,test,0.2875803592936738,0.3899204244031831
13,train,0.27439300586575416,0.5813121272365805
13,test,0.28828289150858066,0.579840848806366
14,train,0.464915010871173,0.6205434062292909
14,test,0.47755735451805004,0.6291777188328912
15,train,0.378578896450869,0.576805831676607
15,test,0.3991081032701404,0.5856763925729443
16,train,0.5152086516227742,0.5795891318754142
16,test,0.525682394772478,0.5862068965517241
17,train,0.42923224493826967,0.44174950298210736
17,test,0.45359357806436407,0.4689655172413793
18,train,0.4882824544457276,0.5418157720344599
18,test,0.5059364481889523,0.5660477453580902
19,train,0.2723599053643588,0.42120609675281645
19,test,0.26172426739168253,0.41114058355437666
20,train,0.5821817536947272,0.6479787939032472
20,test,0.594781901717077,0.6604774535809018
21,train,0.6417840353513578,0.731742876076872
21,test,0.6344087427143019,0.7204244031830238
22,train,0.5980534236971882,0.6862823061630219
22,test,0.5941321519525459,0.676923076923077
23,train,0.5683691520388084,0.6466534128561962
23,test,0.5685463700431957,0.6456233421750663
24,train,0.6238829148523841,0.7374420145791916
24,test,0.6208082496667762,0.7342175066312997
25,train,0.4547319159409091,0.509741550695825
