epochs,data_type,macro_f1,micro_f1
0,train,0.1625811780498918,0.4727634194831014
0,test,0.1742638044274354,0.4753315649867374
1,train,0.21131602946642553,0.29569251159708415
1,test,0.22085189486161427,0.3039787798408488
2,train,0.27040324220568096,0.5497680583167661
2,test,0.26555865834794806,0.5453580901856764
3,train,0.29918092996360396,0.380649436713055
3,test,0.3014285337165698,0.386737400530504
4,train,0.2634974285293029,0.30033134526176275
4,test,0.2661109416448748,0.30822281167108756
5,train,0.23999183204934615,0.5094764744864149
5,test,0.23590205330094888,0.506631299734748
6,train,0.32562343533717436,0.410337972166998
6,test,0.3423719083986718,0.42546419098143234
7,train,0.21218402075565862,0.219350563286945
7,test,0.22588385810213088,0.23501326259946953
8,train,0.13427995684684496,0.15493704440026507
8,test,0.13204283315422,0.153315649867374
9,train,0.33507642281988603,0.47594433399602387
9,test,0.34221989877699766,0.4827586206896552
10,train,0.213076640419889,0.24121935056328694
10,test,0.21120876161879498,0.24562334217506632
11,train,0.15504272460648139,0.15347912524850896
11,test,0.1518292479223192,0.15119363395225463
12,train,0.3232019817580056,0.4163021868787276
12,test,0.3508245307975529,0.43713527851458883
13,train,0.312306956723189,0.3628893306825712
13,test,0.3043594035368792,0.3702917771883289
14,train,0.2929691884035036,0.3192842942345924
14,test,0.2993619942609482,0.33050397877984083
15,train,0.20850813853533917,0.22094102054340622
15,test,0.2127464141536211,0.22811671087533156
16,train,0.15809940031360642,0.156129887342611
16,test,0.15869694359873052,0.15649867374005305
17,train,0.18067435914537122,0.17335984095427434
17,test,0.16850829222732688,0.16392572944297082
18,train,0.25241975037677705,0.23578528827037773
18,test,0.24421035577916933,0.2376657824933687
19,train,0.43635123463174164,0.6104705102717031
19,test,0.45956708283215536,0.6175066312997347
20,train,0.4832443146634258,0.642544731610338
20,test,0.4971701895778195,0.6525198938992043
21,train,0.47125400669234674,0.6508946322067595
21,test,0.47574105309954373,0.6525198938992043
22,train,0.3058112874343154,0.3172962226640159
22,test,0.30504315360549883,0.32148541114058354
23,train,0.25754041455866566,0.2927766732935719
23,test,0.25870993410497245,0.2992042440318302
24,train,0.4547503157222839,0.5669980119284295
24,test,0.46921107133320844,0.5856763925729443
25,train,0.49217527777555514,0.6654738237243207
25,test,0.49016598862208544,0.6636604774535809
26,train,0.37941314934351,0.46984758117958914
26,test,0.3892824822471099,0.48116710875331564
27,train,0.354860512241027,0.614181577203446
27,test,0.35199099631125486,0.6079575596816976
28,train,0.6338567392347236,0.7342611000662691
28,test,0.6321847882399985,0.736870026525199
29,train,0.4672121139720334,0.6123260437375746
29,test,0.482945942433456,0.6180371352785146
30,train,0.4066056513009785,0.4730284956925116
30,test,0.40747065119201686,0.4716180371352785
31,train,0.4089341005365658,0.49502982107355864
31,test,0.41662599712061377,0.5002652519893899
32,train,0.538069227030795,0.687740225314778
32,test,0.5633668380042267,0.7061007957559682
33,train,0.3640141308027548,0.4273028495692512
33,test,0.3764466496626678,0.4387267904509284
34,train,0.3850490494857004,0.39880715705765407
34,test,0.4033801959401358,0.41909814323607425
35,train,0.5152389898883879,0.5879390324718357
35,test,0.5243152918072804,0.6
36,train,0.4895353713946391,0.5575878064943671
36,test,0.503504862660763,0.5702917771883289
37,train,0.46291230426288843,0.4775347912524851
37,test,0.45953627739716935,0.48010610079575594
38,train,0.3054166040335098,0.30510271703114644
38,test,0.28467999031733854,0.2907161803713528
39,train,0.4109564926772169,0.390987408880053
39,test,0.40045492743060535,0.38885941644562333
40,train,0.44824532960859764,0.4842942345924453
40,test,0.43133046462590113,0.4726790450928382
41,train,0.45657794958338743,0.5125248508946322
