epochs,data_type,macro_f1,micro_f1
0,train,0.17842688675861207,0.25540092776673295
0,test,0.18232938158122636,0.2583554376657825
1,train,0.25522751134628197,0.3622266401590457
1,test,0.24684044088868246,0.3639257294429708
2,train,0.2976819027694152,0.5399602385685884
2,test,0.3049816074704796,0.5453580901856764
3,train,0.3136097016319365,0.4056991385023194
3,test,0.3338149555482595,0.43395225464190984
4,train,0.2898735280120895,0.3799867461895295
4,test,0.30081164742151806,0.3952254641909814
5,train,0.4533841705752434,0.5956262425447316
5,test,0.45418156426031525,0.5957559681697613
6,train,0.2067660895449424,0.21630218687872763
6,test,0.20538902718945437,0.22122015915119364
7,train,0.36819634638541865,0.5129224652087475
7,test,0.35416593525046497,0.5151193633952255
8,train,0.1911583258202648,0.15997349237905897
8,test,0.1865355897987671,0.16074270557029177
9,train,0.35551326828382007,0.3878064943671305
9,test,0.36636929528661866,0.40318302387267907
10,train,0.18971952461682928,0.16461232604373757
10,test,0.17075542456317394,0.15225464190981433
11,train,0.5007508312094743,0.5920477137176938
11,test,0.5191559953981301,0.6106100795755968
12,train,0.2231808682725279,0.20808482438701126
12,test,0.21209813245372558,0.20477453580901855
13,train,0.25513689729143246,0.22557985420808482
13,test,0.2436458751885353,0.22175066312997346
14,train,0.4612598232761501,0.5180914512922465
14,test,0.4562319886791374,0.516710875331565
15,train,0.508003138270101,0.6872100728959576
15,test,0.5184349619950659,0.6912466843501326
16,train,0.4668879935378868,0.6047713717693837
16,test,0.4525830145514835,0.5941644562334217
17,train,0.48753328023845965,0.5801192842942345
17,test,0.4832659708471203,0.5782493368700266
18,train,0.37459065693453175,0.43260437375745525
18,test,0.3984845840842012,0.45729442970822276
19,train,0.3270696254412641,0.4538104705102717
19,test,0.3203570340396797,0.4376657824933687
20,train,0.33890254156654975,0.3595758780649437
20,test,0.33475617434425875,0.36286472148541116
21,train,0.5788331183813455,0.6739562624254473
21,test,0.5701429805809336,0.6790450928381963
22,train,0.316551231915571,0.6217362491716368
22,test,0.32341869427340136,0.6265251989389921
23,train,0.382886217621597,0.4226640159045726
23,test,0.37132279180021,0.420159151193634
24,train,0.5682981675756137,0.7056328694499668
24,test,0.5711071012439608,0.7055702917771883
25,train,0.3533084787718189,0.5338634857521537
25,test,0.3587292753038874,0.5368700265251989
26,train,0.40453316125511946,0.6210735586481113
26,test,0.40245573780915533,0.6222811671087534
27,train,0.5713594168386484,0.6701126573889994
27,test,0.5556778039825879,0.6620689655172414
28,train,0.5696479875532952,0.6113982770046388
28,test,0.5587323821925458,0.5994694960212201
29,train,0.4999493750594456,0.5622266401590458
29,test,0.5052036670286959,0.5607427055702918
30,train,0.6127492359060434,0.6634857521537442
30,test,0.6009691729048221,0.6503978779840849
31,train,0.5838333972150441,0.6265076209410205
31,test,0.5735494384939919,0.6206896551724138
32,train,0.5599576400710007,0.6234592445328032
32,test,0.5443556672160791,0.6090185676392573
33,train,0.6215253704230717,0.7388999337309476
33,test,0.6086469315858022,0.7336870026525197
34,train,0.6037186937871308,0.7423459244532802
34,test,0.6107424071783096,0.7501326259946951
35,train,0.7024226594282383,0.7688535453943008
35,test,0.6855314212981384,0.7564986737400531
36,train,0.42375991689849196,0.418025182239894
36,test,0.42816623106277285,0.42652519893899205
37,train,0.49361043045848063,0.5215374420145792
37,test,0.4861052055700653,0.5220159151193634
38,train,0.6685869817427522,0.739297548045063
38,test,0.668831312831505,0.7421750663129973
39,train,0.613498566837757,0.6833664678595096
39,test,0.6135462526926829,0.6816976127320955
40,train,0.6523954988021662,0.7738899933730947
40,test,0.6423770494213014,0.7618037135278515
41,train,0.6095904488724191,0.6759443339960238
41,test,0.586310157080479,0.6557029177718833
42,train,0.47301580306212515,0.5003313452617627
42,test,0.478168671378315,0.5061007957559682
43,train,0.587717393197362,0.6390987408880053
43,test,0.555468534793432,0.6164456233421751
44,train,0.5294207306952489,0.6914512922465209
44,test,0.5148916327346305,0.6721485411140583
45,train,0.6300714259334763,0.7304174950298211
45,test,0.6171650531267968,0.7145888594164458
46,train,0.7051799532149446,0.7709741550695826
46,test,0.6762431956198028,0.7527851458885941
47,train,0.5151572288838594,0.6713055003313453
47,test,0.5027997129810655,0.6541114058355437
48,train,0.648161552110895,0.6884029158383035
48,test,0.6329384574585186,0.6785145888594164
49,train,0.5545826949064309,0.594831013916501
49,test,0.5488489099130703,0.5973474801061008
